employee_id,first_name,last_name,salary,department_id,job_id,manager_id,hire_date
3239,Justin,Campbell,,,HR01,3446.0,2013-10-26
3240,Vincent,Johnson,,999.0,MGR01,,2028-12-03
3241,Jeffery,Stevenson,179878.66,999.0,BIL01,2364.0,2030-02-01
3242,Chad,Lewis,217887.43,111.0,DDS01,,2025-08-02
3243,April,Woods,,,DDS01,,2028-04-22
3244,Anthony,Franklin,0.0,114.0,HYG01,2952.0,2027-05-13
3245,Samantha,Stewart,82003.27,999.0,DDS01,9999.0,2028-05-28
3246,Cynthia,Phillips,,,FIN01,9999.0,2025-02-09
3247,Tara,Jimenez,0.0,999.0,AST01,,2014-01-08
3248,Sara,Ferguson,200185.35,,SUR01,9999.0,2028-10-20
3249,Tammie,Bell,,105.0,BIL01,,2027-08-19
3250,Clifford,Hill,0.0,105.0,REC01,,2015-05-05
3251,Anthony ,Martinez,0.0,,SUR01,3498.0,2029-03-25
3252,Brianna,Crawford,,,MGR01,,2014-10-12
3253,Ruth,Sloan,0.0,999.0,MGR01,3663.0,2030-01-25
3254,Ryan,Brown,,107.0,HYG01,9999.0,2030-03-08
3255,Nicole,Blevins,,999.0,DDS01,9999.0,2016-06-20
3256,Brianna,Russo,0.0,112.0,FIN01,9999.0,2021-12-30
3257,Jacob,Wilson,46161.74,,REC01,3345.0,2029-01-16
3258,Christopher,Wilson,67343.97,999.0,FIN01,2664.0,2022-03-09
3259,Meagan,Patterson,0.0,,MGR01,,2029-03-10
3260,Patricia,COOK,,999.0,HR01,3021.0,2021-11-13
3261,James,Jones,0.0,999.0,MGR01,2707.0,2021-01-29
3262,Cynthia,Hubbard,200135.32,999.0,FIN01,3197.0,2029-04-07
3263,Philip,Jackson,0.0,,HR01,,2011-06-18
3264,Charles,Howe,95210.24,,MGR01,2365.0,2030-04-14
3265,Michael,Lee,,,MGR01,3290.0,2029-05-02
3266,Anthony,Berry,,,REC01,2321.0,2027-08-30
3267,Ashley,FISHER,0.0,115.0,HR01,9999.0,2027-10-23
3268,Carol,Mcconnell,0.0,109.0,DDS01,9999.0,2029-05-25
3269,Nicole,Clements,153540.12,106.0,MGR01,9999.0,2029-07-19
3270,Jacob,Clarke,0.0,114.0,BIL01,,2025-01-05
3271,Danny,Walton,,999.0,AST01,,2022-08-04
3272,Bonnie,Carrillo,,114.0,DDS01,,2018-07-01
3273,Albert,Ortiz,,,MGR01,,2030-01-15
3274,Andrew,Wiggins,167859.29,,REC01,9999.0,2015-06-15
3275,Susan,Freeman,,999.0,HR01,9999.0,2030-04-16
3276,Carolyn,Reynolds,0.0,113.0,HR01,3478.0,2027-11-30
3277,Jack,Turner,,,IT01,9999.0,2011-12-25
3278,James,Hernandez,,,FIN01,,2029-01-28
3279,Norma,Wade,165009.24,,REC01,,2029-11-13
3280,Robin,Nicholson,,,AST01,9999.0,2019-01-04
3281,Suzanne,Johnson,97421.15,,REC01,9999.0,2020-12-18
3282,Amy,Butler,,110.0,FIN01,,2025-08-08
3283,Yvette,Lopez,,111.0,AST01,9999.0,2029-08-07
3284,Joseph,Whitehead,59893.1,105.0,FIN01,2459.0,2030-03-17
3285,Karen,Bullock,,999.0,SUR01,3856.0,2023-04-10
3286,Patricia,Davis,0.0,,DDS01,9999.0,2022-11-23
3287,Nicole,Smith,228372.07,999.0,IT01,3756.0,2023-10-17
3288,James,Harris,0.0,999.0,MGR01,3701.0,2023-07-17
3289,Eric,Franklin,,108.0,HYG01,3099.0,2028-01-26
3290,William,Jones,0.0,110.0,FIN01,,2027-10-31
3291,Matthew,EVANS,,999.0,DDS01,9999.0,2030-03-02
3292,Edward,Burns,,,REC01,,2027-10-03
3293,Carrie,Moss,,,DDS01,2228.0,2028-09-22
3294,Sarah,Lamb,82520.1,,IT01,,2024-04-30
3295,Mallory,Long,89526.97,113.0,BIL01,,2027-09-26
3296,Monica,Murillo,258336.84,999.0,SUR01,,2019-03-30
3297,Ryan,Carter,185328.34,999.0,REC01,9999.0,2028-02-20
3298,Paige,Greer,,,BIL01,9999.0,2030-01-16
3299,Edward,Smith,,,IT01,9999.0,2014-06-06
3300,Sean ,Harrell,0.0,,BIL01,,2016-04-12
3301,Connie,Morrison,214973.9,999.0,HYG01,,2014-06-17
3302,Tamara,Williams,,999.0,SUR01,9999.0,2029-11-11
3303,Alexandra,Marshall,0.0,,REC01,,2029-09-25
3304,Mark,Oneal,0.0,107.0,FIN01,3789.0,2029-08-21
3305,Cole,Ramirez,0.0,999.0,AST01,,2012-07-30
3306,Mary,Cabrera,,,AST01,,2022-01-02
3307,Amy,Johnston,0.0,,AST01,9999.0,2012-09-12
3308,Jacqueline,Rios,156862.23,999.0,DDS01,9999.0,2029-03-14
3309,Rachel,Reed,,999.0,HYG01,,2028-08-25
3310,Sabrina,Odom,0.0,999.0,FIN01,3733.0,2027-06-15
3311,Laura,Wilson,,,BIL01,9999.0,2014-10-28
3312,Catherine,Hunter,0.0,,FIN01,3821.0,2028-09-17
3313,Andrea,Reed,,107.0,MGR01,2530.0,2027-12-29
3314,Christopher,Espinoza,,999.0,SUR01,9999.0,2019-07-01
3315,Ronald,Johnson,0.0,114.0,HYG01,3596.0,2028-07-07
3316,Veronica,Smith,,,BIL01,2555.0,2015-03-22
3317,Christopher,BOLTON,,,HR01,9999.0,2017-06-01
3318,Rebecca,Lawrence,0.0,114.0,AST01,2190.0,2020-04-13
3319,Michael,Wilson,0.0,,MGR01,2391.0,2019-11-07
3320,Robert,Patterson,150099.36,,BIL01,2819.0,2029-01-12
3321,Curtis,Cook,,999.0,IT01,9999.0,2027-11-26
3322,Elizabeth,BRUCE,251386.17,103.0,AST01,9999.0,2018-03-07
3323,Lisa,Robinson,0.0,113.0,BIL01,9999.0,2028-07-31
3324,Kim,Green,0.0,999.0,BIL01,9999.0,2012-02-29
3325,Colleen,Scott,,999.0,DDS01,,2029-05-07
3326,Jesse,Fisher,52871.24,,FIN01,9999.0,2028-06-13
3327,Chris,Hanson,125193.27,,IT01,2135.0,2030-03-12
3328,Morgan,Green,0.0,999.0,IT01,,2027-11-10
3329,Mary,Matthews,0.0,999.0,FIN01,,2029-03-16
3330,Luis,Murphy,261726.5,111.0,REC01,3522.0,2029-05-21
3331,Jenna,Johnson,0.0,,AST01,,2029-07-17
3332,David,Santiago,214374.38,,AST01,3294.0,2018-04-12
3333,Patricia,DELGADO,,106.0,BIL01,,2030-04-22
3334,Roger,Butler,138301.08,999.0,HYG01,9999.0,2029-12-31
3335,Kristen,Pruitt,122590.58,,HYG01,,2029-02-09
3336,Olivia,Schwartz,,999.0,HYG01,9999.0,2015-06-10
3337,James,Maxwell,,,MGR01,,2027-11-08
3338,Greg,Collins,,999.0,DDS01,2399.0,2011-12-23
3339,William,Reed,0.0,999.0,MGR01,3075.0,2029-10-08
3340,Margaret,Thomas,131128.59,111.0,AST01,9999.0,2016-12-23
3341,Frank,Hunter,91505.11,,IT01,9999.0,2029-12-24
3342,Kelly,Miller,,999.0,FIN01,,2012-08-01
3343,Sandra,Morris,,114.0,AST01,3565.0,2027-06-08
3344,Jennifer,Kaiser,236895.68,,FIN01,,2011-09-05
3345,Joseph,Petersen,,999.0,MGR01,9999.0,2029-08-12
3346,Alicia,Wu,,114.0,AST01,9999.0,2029-02-23
3347,Diane,Mitchell,,,IT01,,2025-10-08
3348,Kurt,Compton,,,HYG01,9999.0,2011-11-12
3349,Ronald,Brown,0.0,999.0,DDS01,,2030-03-15
3350,Victoria,Owen,,,HR01,9999.0,2029-03-07
3351,Luis,Smith,0.0,,SUR01,9999.0,2030-01-03
3352,Suzanne,Little,0.0,999.0,FIN01,9999.0,2028-01-20
3353,Brittany,Smith,0.0,999.0,HYG01,3953.0,2014-08-25
3354,Phillip,Williams,0.0,,BIL01,9999.0,2026-03-12
3355,Jessica,Dougherty,243584.59,999.0,SUR01,,2024-06-24
3356,Amanda,Watson,,113.0,BIL01,,2029-02-27
3357,Megan,Vincent,,113.0,AST01,,2028-06-14
3358,Matthew,Smith,,,HYG01,3599.0,2029-11-19
3359,Brooke,Turner,237334.2,,HR01,9999.0,2011-09-08
3360,Cassandra,Thompson,,999.0,IT01,,2029-08-15
3361,Catherine,Sanders,119234.75,999.0,MGR01,9999.0,2030-02-13
3362,Mercedes,Robertson,90682.51,999.0,REC01,9999.0,2029-04-03
3363,Jason,Salazar,,999.0,BIL01,,2018-12-26
3364,Kristen,Martinez,0.0,105.0,SUR01,3012.0,2012-08-07
3365,Joshua,Shannon,,104.0,IT01,9999.0,2029-11-23
3366,Daniel,Johnson,0.0,,REC01,9999.0,2029-02-07
3367,George,Davis,,106.0,HYG01,9999.0,2028-08-03
3368,Christopher,Chung,271838.83,999.0,MGR01,3185.0,2022-09-17
3369,Robert,Mercer,235047.56,,IT01,9999.0,2022-09-04
3370,Catherine,Bradley,0.0,107.0,MGR01,3952.0,2024-10-15
3371,Brian,Johnson,0.0,103.0,REC01,,2025-01-13
3372,Robert,Perkins,,999.0,SUR01,3565.0,2028-07-14
3373,Jason,Thomas,115072.05,999.0,MGR01,,2022-09-16
3374,Renee,Huang,268304.36,,FIN01,3203.0,2026-04-08
3375,Jessica,Adkins,0.0,113.0,IT01,3711.0,2013-02-05
3376,Brittany,Peterson,0.0,,IT01,,2029-04-25
3377,Maria,Garcia,0.0,,REC01,3023.0,2021-03-17
3378,Katherine,Hardy,,108.0,FIN01,,2017-03-29
3379,Joseph,Jimenez,66962.77,109.0,REC01,,2027-11-27
3380,Vickie,BROWN,242652.48,999.0,MGR01,,2024-01-18
3381,Emma,Anderson,0.0,999.0,MGR01,,2015-05-21
3382,Christopher,Martinez,0.0,115.0,HYG01,,2027-10-19
3383,Tiffany,Walker,,999.0,IT01,9999.0,2027-06-08
3384,Robin,Love,148025.18,999.0,BIL01,,2013-12-28
3385,Monique,Harper,227632.41,106.0,MGR01,,2012-12-17
3386,Patricia,Krause,0.0,999.0,REC01,9999.0,2014-03-03
3387,Omar,Taylor,,,DDS01,2772.0,2029-02-08
3388,Tracey,Martinez,,,MGR01,9999.0,2020-02-26
3389,Cynthia,Pierce,0.0,999.0,DDS01,3111.0,2028-12-20
3390,Sarah,Mathis,0.0,999.0,MGR01,,2016-05-19
3391,Daniel,Evans,67689.67,115.0,SUR01,,2016-09-04
3392,Samantha,Campos,,999.0,SUR01,,2014-11-04
3393,Hailey,Flores,,114.0,AST01,,2013-11-17
3394,Donald,Campbell,,999.0,SUR01,9999.0,2029-11-14
3395,Christine,Hughes,139116.78,,IT01,,2021-01-11
3396,James ,Strickland,,999.0,HYG01,3412.0,2018-08-08
3397,Lee,Anderson,,999.0,REC01,9999.0,2027-11-27
3398,Melvin,Rivera,69953.17,107.0,SUR01,3946.0,2029-09-11
3399,Brooke,Williamson,70149.1,,SUR01,2377.0,2017-08-11
3400,Karen,Juarez,146665.48,999.0,BIL01,3570.0,2012-09-29
3401,Eric ,Long,,115.0,DDS01,,2021-06-01
3402,Eric,Figueroa,59639.36,111.0,DDS01,9999.0,2029-11-07
3403,Meghan,Davis,0.0,103.0,HYG01,,2024-01-04
3404,Max,Tucker,187274.83,,HYG01,2758.0,2011-05-17
3405,,Barnes,,999.0,FIN01,2245.0,2014-12-05
3406,Tammy ,Lee,0.0,,IT01,9999.0,2029-03-30
3407,Lisa,Evans,0.0,,MGR01,3882.0,2029-12-19
3408,Donald,Brown,,105.0,HR01,9999.0,2018-08-25
3409,David,Fox,0.0,114.0,SUR01,2823.0,2027-05-12
3410,Sergio,Valdez,,,HR01,,2028-10-28
3411,Cory,Rogers,0.0,999.0,IT01,9999.0,2028-06-11
3412,Terri,Quinn,193120.01,107.0,REC01,2963.0,2028-12-31
3413,Melanie,Silva,139787.1,,MGR01,3129.0,2027-08-06
3414,Ruth,Gordon,0.0,111.0,HR01,9999.0,2016-08-20
3415,Susan,Mitchell,117792.86,999.0,FIN01,,2028-01-22
3416,Rhonda,Sherman,0.0,102.0,DDS01,2175.0,2021-02-16
3417,Denise,Sanchez,0.0,103.0,FIN01,2629.0,2030-02-06
3418,Nicholas,Williams,0.0,,AST01,2621.0,2026-03-22
3419,Kenneth,Black,0.0,999.0,SUR01,9999.0,2028-03-23
3420,Timothy,Klein,147327.89,,AST01,,2027-05-21
3421,Donald,Wise,,999.0,IT01,,2015-07-25
3422,Cindy,Adams,,102.0,HR01,9999.0,2029-04-16
3423,Timothy,Phillips,265895.31,,BIL01,9999.0,2025-01-10
3424,,Thomas,,,MGR01,,2026-03-08
3425,Frances,Stout,157610.08,999.0,REC01,9999.0,2028-08-29
3426,Scott,Harris,0.0,999.0,AST01,,2026-04-04
3427,,Clark,,107.0,HR01,,2030-01-03
3428,Olivia,Shaffer,0.0,,AST01,9999.0,2027-07-04
3429,Janice,Castaneda,,,BIL01,9999.0,2019-08-14
3430,Jesse,Bonilla,74560.94,104.0,AST01,,2014-01-04
3431,Teresa,Gutierrez,0.0,999.0,AST01,,2013-01-21
3432,Victoria,Rodriguez,,999.0,DDS01,9999.0,2025-06-13
3433,Veronica,Freeman,63665.79,112.0,SUR01,,2022-12-13
3434,William,Day,,114.0,IT01,,2021-10-09
3435,Krista,Frank,59091.26,109.0,REC01,2162.0,2021-01-06
3436,Jesus,Thompson,0.0,113.0,SUR01,2385.0,2027-07-04
3437,William,Smith,0.0,,BIL01,,2029-07-07
3438,Krista,Bailey,,105.0,IT01,2132.0,2022-10-12
3439,Gina,Jordan,233071.81,999.0,BIL01,2913.0,2013-10-13
3440,James,Morris,0.0,999.0,IT01,9999.0,2029-03-25
3441,Valerie,James,,999.0,FIN01,3525.0,2022-01-26
3442,Brett,Williams,,,AST01,,2030-03-09
3443,Elizabeth,Murphy,50630.36,,HR01,9999.0,2014-05-30
3444,Lonnie,Diaz,253233.33,110.0,HR01,2444.0,2023-06-30
3445,Scott,Taylor,159384.16,999.0,IT01,2568.0,2013-02-13
3446,Jamie,Navarro,,111.0,BIL01,2723.0,2020-03-12
3447,Madison,King,,113.0,REC01,,2014-09-06
3448,Ashley,Church,0.0,999.0,BIL01,9999.0,2029-09-09
3449,Valerie,Rodriguez,,102.0,SUR01,,2028-05-15
3450,Brian,Sims,,,FIN01,,2029-06-06
3451,Joshua,Lawson,0.0,110.0,SUR01,9999.0,2018-05-19
3452,,Combs,162520.91,107.0,MGR01,,2018-06-08
3453,Hector,Nguyen,,,AST01,2797.0,2029-11-15
3454,Melissa,Smith,96366.66,,MGR01,9999.0,2029-07-30
3455,Jonathan,Wright,0.0,999.0,FIN01,9999.0,2020-02-03
3456,Robert,Brown,0.0,999.0,HR01,2578.0,2029-11-09
3457,Laurie,Matthews,,101.0,HYG01,9999.0,2029-05-28
3458,Brian,Tapia,,109.0,HYG01,,2027-11-12
3459,Ernest,Rowe,,999.0,HYG01,,2019-11-14
3460,Nancy,Williams,0.0,999.0,BIL01,9999.0,2029-02-19
3461,Susan,Medina,,999.0,MGR01,9999.0,2011-07-04
3462,Amber,Acosta,59691.92,103.0,SUR01,9999.0,2013-05-08
3463,James,Perez,,113.0,MGR01,,2019-03-31
3464,Jeffrey,Torres,171062.43,114.0,REC01,2918.0,2019-05-06
3465,Katherine,Jordan,0.0,999.0,DDS01,,2015-04-25
3466,David,Koch,0.0,,DDS01,9999.0,2028-05-18
3467,Christopher,Johnson,,109.0,SUR01,2082.0,2012-05-08
3468,Kendra,Owens,,109.0,MGR01,2813.0,2021-12-24
3469,Paul,KLEIN,,,BIL01,2327.0,2029-06-28
3470,Danielle,Nunez,,,SUR01,9999.0,2029-07-10
3471,Christopher,Holland,215847.08,999.0,SUR01,9999.0,2028-12-30
3472,Leah,Cobb,0.0,999.0,MGR01,,2023-02-13
3473,John ,MOORE,242882.34,999.0,IT01,9999.0,2029-06-16
3474,Bethany,Stone,0.0,,HYG01,9999.0,2014-11-28
3475,Kelly,Leonard,187433.65,105.0,FIN01,,2028-03-07
3476,Johnathan,Schultz,,,DDS01,,2028-01-22
3477,Matthew,Richards,,115.0,IT01,9999.0,2015-04-13
3478,Brady,Frank,0.0,999.0,FIN01,,2011-07-10
3479,April,Cabrera,0.0,107.0,IT01,,2028-04-15
3480,Michael,Henderson,55127.75,,SUR01,,2029-10-25
3481,Gary,Carpenter,245558.06,,FIN01,3659.0,2019-09-03
3482,Jennifer,Ellis,157361.35,999.0,HYG01,,2029-12-27
3483,Jeffrey,Jensen,0.0,,BIL01,9999.0,2011-11-08
3484,Richard,Jensen,,,MGR01,9999.0,2029-08-05
3485,Robin,Taylor,103236.07,,MGR01,,2029-04-14
3486,Kent,Williams,0.0,999.0,FIN01,9999.0,2024-10-12
3487,Dawn,Schultz,204439.41,,MGR01,3803.0,2012-09-13
3488,Andrea ,Carter,197866.5,112.0,IT01,9999.0,2030-01-21
3489,Dennis,Thompson,,999.0,FIN01,,2015-02-22
3490,Ashley,Duarte,0.0,,DDS01,9999.0,2023-02-23
3491,Thomas,Hall,158896.67,,SUR01,,2029-12-24
3492,Nicholas,Taylor,50406.29,105.0,HYG01,2424.0,2024-10-02
3493,Chad,Ortiz,,999.0,HR01,,2028-08-04
3494,Chris,Hudson,0.0,999.0,DDS01,9999.0,2029-03-16
3495,Jaclyn,Ferguson,,999.0,FIN01,3576.0,2027-09-12
3496,Shannon,Simpson,157770.95,107.0,IT01,,2022-04-28
3497,Terrance,Fischer,0.0,115.0,SUR01,,2028-03-15
3498,Lisa,Mitchell,0.0,,HYG01,9999.0,2029-06-23
3499,Michael,CALLAHAN,0.0,108.0,REC01,3028.0,2029-06-21
3500,Arthur,Livingston,195351.53,999.0,AST01,9999.0,2028-01-01
3501,Nicholas,Floyd,,107.0,SUR01,3406.0,2019-09-29
3502,Glenn,Anderson,0.0,115.0,REC01,,2020-10-22
3503,Lisa,Alvarez,239473.84,,HYG01,9999.0,2017-03-06
3504,Jesus,Lindsey,184197.37,,DDS01,9999.0,2027-08-20
3505,Shelby,Fisher,,108.0,HYG01,,2029-03-02
3506,Sarah,Fry,,109.0,DDS01,3856.0,2016-06-27
3507,Jordan,Cordova,0.0,999.0,AST01,,2025-01-03
3508,Christopher,Martinez,,999.0,BIL01,,2014-05-27
3509,Ashley,Wolf,0.0,109.0,SUR01,2621.0,2028-07-31
3510,Jon,Terry,,104.0,AST01,,2021-01-26
3511,Michael,Smith,,109.0,HR01,3159.0,2025-05-05
3512,Kayla,Hill,105367.74,,DDS01,,2027-06-20
3513,Ronald,Barnes,148460.52,112.0,AST01,9999.0,2030-02-01
3514,Matthew,Jones,0.0,,AST01,9999.0,2019-01-01
3515,Jerry,Hernandez,0.0,,REC01,9999.0,2027-08-26
3516,Wesley,Anderson,0.0,999.0,IT01,9999.0,2023-01-21
3517,Andrew,Smith,0.0,111.0,REC01,9999.0,2028-02-02
3518,Sean,Watson,,115.0,REC01,3159.0,2029-02-24
3519,Christopher,Ramirez,0.0,999.0,REC01,3349.0,2015-05-20
3520,David,Davis,172167.73,,HYG01,9999.0,2024-01-29
3521,Christine,Rodriguez,0.0,,BIL01,9999.0,2028-10-24
3522,Bradley,Andersen,0.0,106.0,REC01,9999.0,2012-04-10
3523,Patrick,Fox,135408.62,,MGR01,,2027-10-01
3524,Jason,Adams,90813.7,999.0,IT01,9999.0,2025-10-29
3525,Candice,Adkins,73270.82,101.0,AST01,2568.0,2028-07-19
3526,Diana,Cooper,0.0,110.0,FIN01,2020.0,2029-11-21
3527,Martin,Gay,0.0,,SUR01,9999.0,2029-06-17
3528,Jason,Roberts,,999.0,HYG01,3262.0,2015-03-26
3529,Ashley,Glenn,231196.58,102.0,SUR01,,2018-02-09
3530,Jonathan,Wilson,95678.57,101.0,FIN01,,2027-10-09
3531,Tony,Martin,98401.57,999.0,HR01,,2018-09-02
3532,Mary,Compton,220962.84,999.0,BIL01,,2030-02-06
3533,William,MOODY,146703.58,106.0,AST01,3440.0,2030-02-03
3534,Parker,Coleman,138173.53,,FIN01,3840.0,2027-10-27
3535,Christopher,Atkins,0.0,112.0,HR01,9999.0,2022-11-04
3536,Robert,Lewis,,,BIL01,,2027-07-11
3537,Benjamin,Elliott,155062.07,999.0,DDS01,9999.0,2020-01-28
3538,Elizabeth,Mueller,65693.68,999.0,REC01,9999.0,2021-07-18
3539,Lisa,Davis,,105.0,AST01,,2030-02-13
3540,Ralph,Rodriguez,0.0,999.0,HR01,,2029-09-29
3541,Angela,Maddox,0.0,102.0,AST01,3582.0,2028-08-30
3542,Brian,Morgan,129854.04,999.0,DDS01,3909.0,2021-08-19
3543,Richard,Delgado,0.0,109.0,DDS01,2806.0,2021-10-22
3544,Richard,Brown,,,AST01,2947.0,2028-11-25
3545,Frederick,Romero,184382.47,,IT01,2278.0,2028-09-12
3546,Abigail,Dennis,0.0,999.0,FIN01,9999.0,2030-02-20
3547,Jessica,Smith,,999.0,DDS01,,2023-07-06
3548,Sarah,Moore,0.0,,BIL01,,2029-07-30
3549,Christian,PEREZ,0.0,113.0,REC01,9999.0,2026-04-19
3550,Michael,Olson,,,BIL01,9999.0,2027-08-09
3551,Angela,Henderson,56809.64,999.0,BIL01,3889.0,2030-02-22
3552,James,Smith,,999.0,DDS01,,2027-05-17
3553,Jonathan,Rodriguez,126070.96,999.0,AST01,2339.0,2015-05-23
3554,Raymond,Johnson,0.0,,BIL01,,2030-04-10
3555,Brian,Williams,110533.25,999.0,IT01,3199.0,2027-12-15
3556,Shelly,Lambert,0.0,999.0,BIL01,2137.0,2029-04-19
3557,Jason,Mccall,106434.35,113.0,REC01,9999.0,2029-12-02
3558,Jamie,Alvarado,264318.72,999.0,HR01,,2019-03-20
3559,Rebecca,Ortega,45130.41,103.0,HYG01,9999.0,2029-10-15
3560,Brandon,Wu,199700.71,999.0,IT01,,2029-11-23
3561,Shawn,Brooks,0.0,999.0,FIN01,,2019-12-04
3562,Richard,Benson,251215.73,114.0,BIL01,,2029-09-15
3563,Brittany,Fox,273001.97,,AST01,,2023-12-02
3564,Christopher,Walton,,115.0,HR01,3896.0,2029-12-17
3565,Brittany,Pierce,63659.72,,BIL01,9999.0,2024-10-25
3566,Tracy,Cannon,,108.0,REC01,,2019-05-14
3567,Lucas,Smith,0.0,,SUR01,2880.0,2029-12-30
3568,Brenda,White,,114.0,DDS01,2206.0,2013-07-28
3569,Logan,Hanna,0.0,111.0,AST01,2105.0,2029-02-23
3570,Dylan,Archer,0.0,999.0,AST01,3171.0,2015-06-21
3571,Lee,Mccullough,179058.61,110.0,HR01,3682.0,2017-01-11
3572,Christina,Sampson,0.0,999.0,IT01,2582.0,2025-09-21
3573,Michelle,Curtis,205986.83,999.0,DDS01,9999.0,2030-04-16
3574,Hailey,Barnes,,999.0,HR01,,2029-03-20
3575,Erica,Ball,,104.0,DDS01,2944.0,2022-09-18
3576,John,Ruiz,,103.0,BIL01,3480.0,2029-03-20
3577,Audrey,Fitzgerald,145127.01,999.0,SUR01,9999.0,2028-02-23
3578,Jessica,Price,,102.0,AST01,,2029-01-15
3579,Cameron,Avila,,108.0,BIL01,,2030-03-22
3580,Michael,Rojas,87311.23,,AST01,,2028-10-05
3581,George,Thompson,,115.0,DDS01,3476.0,2030-02-19
3582,Jeffrey,Wilson,,106.0,SUR01,,2019-02-26
3583,Elizabeth,Franklin,,,HR01,9999.0,2025-03-01
3584,Ruth,Lopez,0.0,,REC01,,2014-11-23
3585,Mary,Prince,,,BIL01,,2014-10-26
3586,Oscar,Huffman,250048.04,114.0,HR01,9999.0,2027-10-29
3587,Rebecca,Bennett,,,HYG01,,2018-03-05
3588,Christopher,Dominguez,,999.0,FIN01,9999.0,2028-12-26
3589,Blake,Butler,0.0,105.0,MGR01,3751.0,2029-07-13
3590,Charles,Johnson,,,DDS01,3324.0,2030-02-14
3591,Michaela,Morris,,,SUR01,2851.0,2028-10-18
3592,Fred,Hooper,0.0,999.0,AST01,3308.0,2015-04-21
3593,,Jackson,,103.0,HYG01,,2027-12-01
3594,Nicholas,Newton,,999.0,HYG01,2569.0,2028-08-21
3595,Nicholas,Brown,0.0,999.0,AST01,3647.0,2024-08-14
3596,Jonathan,Baker,,999.0,HR01,2719.0,2029-10-24
3597,Victor,Hughes,,104.0,FIN01,9999.0,2028-04-30
3598,Michelle,Keller,0.0,,BIL01,,2028-07-26
3599,Catherine,Murillo,149169.17,,BIL01,9999.0,2029-01-05
3600,James,Aguilar,243261.57,103.0,FIN01,9999.0,2016-12-11
3601,Bill,Evans,,999.0,SUR01,3660.0,2027-05-24
3602,Mary,Cowan,242491.09,999.0,HR01,3974.0,2028-08-06
3603,Ashley,Hicks,0.0,106.0,HR01,,2029-04-15
3604,Robert,RAMIREZ,208714.07,999.0,BIL01,9999.0,2023-06-26
3605,Melody,Figueroa,118211.7,999.0,SUR01,9999.0,2015-03-01
3606,Kenneth,Morales,218613.35,999.0,MGR01,9999.0,2030-01-31
3607,Karen,Stout,,,REC01,9999.0,2028-04-01
3608,Michele,Bridges,262280.09,,HR01,,2029-10-24
3609,Steven,Powell,174073.81,,DDS01,2344.0,2018-03-03
3610,Allen,Fernandez,0.0,109.0,FIN01,2835.0,2027-07-24
3611,Lisa,Armstrong,170939.67,107.0,SUR01,9999.0,2027-07-03
3612,Anthony,Smith,,999.0,FIN01,,2014-05-12
3613,Craig,Martin,,101.0,REC01,9999.0,2026-02-13
3614,Richard,Riggs,0.0,104.0,SUR01,3456.0,2011-05-06
3615,Christopher,Roman,75581.28,105.0,HYG01,3176.0,2021-12-03
3616,Becky ,Martin,92456.69,999.0,BIL01,3327.0,2028-05-28
3617,Cindy,Castro,0.0,999.0,BIL01,2298.0,2028-11-22
3618,Thomas,Ayala,,,HR01,,2025-02-19
3619,Eric,Taylor,,,REC01,,2022-10-08
3620,Amber,Aguilar,0.0,999.0,SUR01,,2028-08-10
3621,Molly,Russo,,105.0,AST01,2983.0,2027-12-20
3622,Austin,THOMPSON,0.0,999.0,REC01,3912.0,2012-04-18
3623,Amber,Robles,0.0,,HYG01,,2019-05-10
3624,Cynthia,Reyes,110047.07,999.0,IT01,9999.0,2011-10-03
3625,Chelsea ,Garza,0.0,999.0,DDS01,9999.0,2028-03-24
3626,Ann,Hall,,999.0,HR01,,2023-12-13
3627,Mary,Johnson,,999.0,DDS01,2401.0,2028-03-15
3628,Joshua,Thompson,,,HYG01,9999.0,2014-08-15
3629,Jason,Ruiz,244306.86,,HYG01,9999.0,2016-09-29
3630,Billy,Gregory,0.0,104.0,REC01,2759.0,2012-05-29
3631,Leonard,PATTERSON,0.0,,BIL01,3829.0,2024-12-09
3632,Janet,West,0.0,999.0,IT01,3288.0,2016-06-14
3633,Jason,Cherry,205049.84,,BIL01,3673.0,2027-10-22
3634,Sara,Chavez,177405.2,999.0,MGR01,,2030-04-07
3635,Tracey,Young,189257.48,,SUR01,2394.0,2012-01-24
3636,Paul,Blake,93086.31,,SUR01,9999.0,2029-03-06
3637,Mary,Parrish,,,AST01,9999.0,2028-02-20
3638,Pamela,Winters,131959.81,106.0,HYG01,3091.0,2029-02-23
3639,Kenneth,Quinn,,999.0,MGR01,3664.0,2029-10-15
3640,Michael,Morris,0.0,999.0,FIN01,,2026-01-17
3641,Barbara,Barrett,0.0,,FIN01,,2028-03-11
3642,Sherry,Williams,,,HYG01,9999.0,2028-12-04
3643,Richard,Terry,252191.12,999.0,HR01,3092.0,2027-05-26
3644,Tanya,Dixon,0.0,999.0,SUR01,3793.0,2021-03-11
3645,Terri,Evans,248416.83,999.0,REC01,,2022-02-11
3646,Caroline,Velazquez,,114.0,MGR01,2286.0,2019-02-19
3647,Joanna,Smith,190786.53,,BIL01,2943.0,2028-06-17
3648,Kaylee,HAWKINS,0.0,999.0,AST01,2062.0,2027-05-27
3649,Marcus,Payne,64005.5,108.0,DDS01,9999.0,2027-11-05
3650,Scott,Herman,,,REC01,3376.0,2029-10-29
